Lon,Lat,GPS Head,PCI548_4_mean,PCI548_5_mean,PCI548_10_mean,PCI548_11_mean,PCI548_12_mean,PCI548_13_mean,PCI548_20_mean,PCI548_21_mean,PCI548_26_mean,PCI548_27_mean,PCI548_cell_mean,PCI548_4_max,PCI548_5_max,PCI548_10_max,PCI548_11_max,PCI548_12_max,PCI548_13_max,PCI548_20_max,PCI548_21_max,PCI548_26_max,PCI548_27_max,PCI548_cell_max,PCI548_4_min,PCI548_5_min,PCI548_10_min,PCI548_11_min,PCI548_12_min,PCI548_13_min,PCI548_20_min,PCI548_21_min,PCI548_26_min,PCI548_27_min,PCI548_cell_min,PCI548_4_std,PCI548_5_std,PCI548_10_std,PCI548_11_std,PCI548_12_std,PCI548_13_std,PCI548_20_std,PCI548_21_std,PCI548_26_std,PCI548_27_std,PCI548_cell_std,PCI548_4_count,PCI548_5_count,PCI548_10_count,PCI548_11_count,PCI548_12_count,PCI548_13_count,PCI548_20_count,PCI548_21_count,PCI548_26_count,PCI548_27_count,PCI548_cell_count,run
-93.261833,44.975513,30,,,,,,-125.89,,,,,-125.68,,,,,,-125.89,,,,,-125.68,,,,,,-125.89,,,,,-125.68,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.261833,44.975517,30,,,,,,-125.89,,,,,-125.68,,,,,,-125.89,,,,,-125.68,,,,,,-125.89,,,,,-125.68,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.261833,44.975521,30,,,,,,-125.81,,,,,-125.70500000000001,,,,,,-125.73,,,,,-125.68,,,,,,-125.89,,,,,-125.73,,,,,,0.11313708498984519,,,,,0.03535533905932034,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.261833,44.97562,240,,,,,,,-156.0,,,,-155.81,,,,,,,-156.0,,,,-155.81,,,,,,,-156.0,,,,-155.81,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['14']
-93.261833,44.975689,210,,,,-119.13,,,,,,,-119.11000000000001,,,,-118.65,,,,,,,-118.65,,,,-119.37,,,,,,,-119.34,,,,0.41569219381653194,,,,,,,0.3983716857408384,0,0,0,3,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.261833,44.975693,210,,,,-120.44,,,,,,,-120.44,,,,-118.65,,,,,,,-118.65,,,,-122.23,,,,,,,-122.23,,,,2.531442276647844,,,,,,,2.531442276647844,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.261833,44.975697,210,,,,-122.23,,,,,,,-122.23,,,,-122.23,,,,,,,-122.23,,,,-122.23,,,,,,,-122.23,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.261833,44.9757,210,,,,,,,-120.775,,,,-120.775,,,,,,,-120.13,,,,-120.13,,,,,,,-121.42,,,,-121.42,,,,,,,0.9121677477306558,,,,0.9121677477306558,0,0,0,0,0,0,2,0,0,0,2,"['7', '7']"
-93.261833,44.975899,300,,,,-122.97333333333334,,,,,,,-122.74333333333334,,,,-122.8,,,,,,,-122.65,,,,-123.32,,,,,,,-122.79,,,,0.3002221399786072,,,,,,,0.08082903768655203,0,0,0,3,0,0,0,0,0,0,3,"['8', '8', '8']"
-93.261833,44.975903,300,,,,-123.29,,,,,,,-123.29,,,,-123.29,,,,,,,-123.29,,,,-123.29,,,,,,,-123.29,,,,0.0,,,,,,,0.0,0,0,0,2,0,0,0,0,0,0,2,"['8', '8']"
-93.261826,44.975151,210,-121.94,,,,,,,,,,-121.55,-121.94,,,,,,,,,,-121.55,-121.94,,,,,,,,,,-121.55,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['19']
-93.261826,44.975155,210,-119.73,,,,,,-121.33,,,,-121.23,-119.73,,,,,,-121.33,,,,-121.17,-119.73,,,,,,-121.33,,,,-121.29,,,,,,,,,,,0.08485281374238891,1,0,0,0,0,0,1,0,0,0,2,"['19', '19']"
-93.261826,44.975239,240,,,,,,,-117.305,,,,-117.19999999999999,,,,,,,-117.15,,,,-117.16,,,,,,,-117.46,,,,-117.24,,,,,,,0.21920310216781627,,,,0.05656854249492762,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261826,44.975269,30,,,,,,,-128.33499999999998,,,,-127.88499999999999,,,,,,,-128.23,,,,-127.83,,,,,,,-128.44,,,,-127.94,,,,,,,0.14849242404919066,,,,0.07778174593052485,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261826,44.975269,60,,,,,,,-130.08,,,,-129.52,,,,,,,-130.08,,,,-129.52,,,,,,,-130.08,,,,-129.52,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['19']
-93.261826,44.975288,210,,,,-112.47333333333334,,,,,,,-113.7,,,,-111.07,,,,,,,-112.04,,,,-114.98,,,,,,,-115.42,,,,2.1760131739797384,,,,,,,1.6907986278679057,0,0,0,3,0,0,0,0,0,0,3,"['15', '15', '15']"
-93.261826,44.9753,270,,,,-128.675,,,-128.26,,,,-127.07666666666667,,,,-128.58,,,-128.26,,,,-124.98,,,,-128.77,,,-128.26,,,,-128.37,,,,0.13435028842544242,,,,,,,1.832220874603636,0,0,0,2,0,0,1,0,0,0,3,"['13', '13', '13']"
-93.261826,44.975304,120,,,,-113.71,,,,,,,-113.71,,,,-113.71,,,,,,,-113.71,,,,-113.71,,,,,,,-113.71,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.261826,44.975307,120,,,,-113.75,,,,,,,-113.72999999999999,,,,-113.73,,,,,,,-113.72,,,,-113.77,,,,,,,-113.74,,,,0.028284271247456274,,,,,,,0.014142135623723113,0,0,0,2,0,0,0,0,0,0,2,"['8', '8']"
-93.261826,44.975319,210,,,,,,-115.85666666666667,,,,,-115.94333333333334,,,,,,-114.17,,,,,-114.28,,,,,,-116.7,,,,,-116.93,,,,,,1.4606961810497539,,,,,1.4488041045404818,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.261826,44.97533,90,,,,-115.47999999999999,,,,,,,-115.455,,,,-115.44,,,,,,,-115.41,,,,-115.52,,,,,,,-115.5,,,,0.05656854249492762,,,,,,,0.06363961030679169,0,0,0,2,0,0,0,0,0,0,2,"['1', '1']"
-93.261826,44.975349,240,,,,-108.16499999999999,,,,,,,-107.58,,,,-107.24,,,,,,,-107.36,,,,-109.09,,,,,,,-107.8,,,,1.308147545195114,,,,,,,0.3111269837220793,0,0,0,2,0,0,0,0,0,0,2,"['10', '10']"
-93.261826,44.975403,210,,,,,,,-111.495,,,,-110.9,,,,,,,-111.37,,,,-110.82,,,,,,,-111.62,,,,-110.98,,,,,,,0.1767766952966369,,,,0.11313708498985021,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261826,44.975403,300,,,,,,,-112.81,,,,-113.86,,,,,,,-112.81,,,,-113.86,,,,,,,-112.81,,,,-113.86,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.261826,44.975407,210,,,,-115.21,,,,,,,-113.42,,,,-115.21,,,,,,,-113.42,,,,-115.21,,,,,,,-113.42,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261826,44.975407,300,,,,,,,-112.03,,,,-112.36,,,,,,,-112.03,,,,-112.09,,,,,,,-112.03,,,,-112.63,,,,,,,0.0,,,,0.38183766184073004,0,0,0,0,0,0,2,0,0,0,2,"['8', '8']"
-93.261826,44.97541,60,,,,,,,,,-117.45,,-115.59999999999998,,,,,,,,,-117.34,,-114.05,,,,,,,,,-117.67,,-116.66,,,,,,,,,0.19052558883257142,,1.3722609081366477,0,0,0,0,0,0,0,0,3,0,3,"['10', '10', '10']"
-93.261826,44.975456,90,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.261826,44.975456,120,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.261826,44.975464,30,,,,,,-122.375,,,,,-122.555,,,,,,-122.01,,,,,-122.23,,,,,,-122.74,,,,,-122.88,,,,,,0.5161879502661725,,,,,0.4596194077712549,0,0,0,0,0,2,0,0,0,0,2,"['19', '19']"
-93.261826,44.975468,30,,,,,,-122.01,,,,,-122.02,,,,,,-122.01,,,,,-122.02,,,,,,-122.01,,,,,-122.02,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261826,44.975479,210,,,,-113.75333333333333,,,,,,,-113.61666666666666,,,,-113.66,,,,,,,-113.22,,,,-113.93,,,,,,,-114.17,,,,0.15307950004274457,,,,,,,0.4939973009372938,0,0,0,3,0,0,0,0,0,0,3,"['1', '1', '1']"
-93.261826,44.975494,120,,,,,,-120.2,-121.34,,,,-119.53333333333332,,,,,,-120.2,-121.34,,,,-119.22,,,,,,-120.2,-121.34,,,,-119.77,,,,,,0.0,,,,,0.28290163190291456,0,0,0,0,0,2,1,0,0,0,3,"['8', '8', '8']"
-93.261826,44.975494,210,,,,-118.78999999999999,,,-118.38,,,,-118.74333333333334,,,,-118.34,,,-118.38,,,,-118.03,,,,-119.24,,,-118.38,,,,-119.32,,,,0.6363961030678817,,,,,,,0.655769268366039,0,0,0,2,0,0,1,0,0,0,3,"['19', '19', '19']"
-93.261826,44.97551,210,,,,,,,-118.87,,,,-118.69666666666666,,,,,,,-118.12,,,,-118.13,,,,,,,-119.92,,,,-119.38,,,,,,,0.936749699759758,,,,0.6331139971074217,0,0,0,0,0,0,3,0,0,0,3,"['7', '7', '7']"
-93.261826,44.975525,30,,,,,,-125.73,,,,,-125.73,,,,,,-125.73,,,,,-125.73,,,,,,-125.73,,,,,-125.73,,,,,,0.0,,,,,0.0,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.261826,44.975624,240,,,,,,,-156.0,,,,-155.46,,,,,,,-156.0,,,,-155.46,,,,,,,-156.0,,,,-155.46,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['14']
-93.261826,44.975628,240,,,,,,,-156.0,,,,-153.095,,,,,,,-156.0,,,,-151.71,,,,,,,-156.0,,,,-154.48,,,,,,,0.0,,,,1.9586857838867238,0,0,0,0,0,0,2,0,0,0,2,"['14', '14']"
-93.261826,44.975899,300,,,,-123.32,,,,,,,-122.65,,,,-123.32,,,,,,,-122.65,,,,-123.32,,,,,,,-122.65,,,,0.0,,,,,,,0.0,0,0,0,2,0,0,0,0,0,0,2,"['8', '8']"
-93.261818,44.975159,210,-122.05000000000001,,,-118.78,,,-120.49666666666667,,,,-119.41499999999999,-121.62,,,-115.23,,,-117.77,,,,-115.39,-122.48,,,-122.05,,,-123.61,,,,-121.7,0.6081118318204255,,,2.4189357163843725,,,1.7832344209329312,,,,1.8405941069846652,2,0,0,5,0,0,9,0,0,0,16,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19']"
-93.261818,44.975163,210,,,,-114.77,,,,,,,-114.74,,,,-114.77,,,,,,,-114.74,,,,-114.77,,,,,,,-114.74,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261818,44.975197,180,,,,,,-117.54,,,,,-117.505,,,,,,-117.54,,,,,-117.49,,,,,,-117.54,,,,,-117.52,,,,,,0.0,,,,,0.02121320343559723,0,0,0,0,0,2,0,0,0,0,2,"['5', '5']"
-93.261818,44.975201,180,,,,,,-117.43,,,,,-117.305,,,,,,-117.33,,,,,-117.2,,,,,,-117.53,,,,,-117.41,,,,,,0.14142135623730648,,,,,0.14849242404916552,0,0,0,0,0,2,0,0,0,0,2,"['5', '5']"
-93.261818,44.975204,180,,,,-113.35,,-117.13499999999999,,,,,-114.97333333333334,,,,-113.35,,-116.94,,,,,-113.38,,,,-113.35,,-117.33,,,,,-116.48,,,,,,0.27577164466275894,,,,,1.5518161403121673,0,0,0,1,0,2,0,0,0,0,3,"['5', '5', '5']"
-93.261818,44.975208,180,,,,-113.38333333333333,,,,,,,-113.44333333333333,,,,-113.37,,,,,,,-113.38,,,,-113.41,,,,,,,-113.53,,,,0.023094010767581462,,,,,,,0.0776745346515371,0,0,0,3,0,0,0,0,0,0,3,"['5', '5', '5']"
-93.261818,44.975212,180,,,,-113.61,,,,,,,-114.16499999999999,,,,-113.61,,,,,,,-113.82,,,,-113.61,,,,,,,-114.51,,,,0.0,,,,,,,0.4879036790187212,0,0,0,2,0,0,0,0,0,0,2,"['5', '5']"
-93.261818,44.975216,180,,,,-114.09,,,-116.95,,,,-116.405,,,,-114.09,,,-116.95,,,,-116.26,,,,-114.09,,,-116.95,,,,-116.55,,,,,,,,,,,0.20506096654409317,0,0,0,1,0,0,1,0,0,0,2,"['5', '5']"
-93.261818,44.97522,210,,,,-116.31,,,-118.23,,,,-116.47,,,,-116.31,,,-118.23,,,,-116.42,,,,-116.31,,,-118.23,,,,-116.52,,,,,,,,,,,0.07071067811865074,0,0,0,1,0,0,1,0,0,0,2,"['5', '5']"
-93.261818,44.975224,210,,,,-115.995,,,,,,,-115.52000000000001,,,,-115.68,,,,,,,-114.98,,,,-116.31,,,,,,,-116.06,,,,0.4454772721475217,,,,,,,0.7636753236814651,0,0,0,2,0,0,0,0,0,0,2,"['5', '5']"
-93.261818,44.975227,210,,,,-108.89,,,,,,,-108.89,,,,-108.89,,,,,,,-108.89,,,,-108.89,,,,,,,-108.89,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.261818,44.975231,210,,,,-109.1175,,,-114.2025,,,,-111.0575,,,,-108.92,,,-111.38,,,,-108.91,,,,-109.28,,,-117.53,,,,-113.38,,,,0.18980252896102795,,,2.5565650783815363,,,,2.0511164207398243,0,0,0,4,0,0,4,0,0,0,8,"['5', '5', '5', '5', '5', '5', '5', '5']"
-93.261818,44.975235,210,,,,,,-114.53,-117.53,,,,-113.765,,,,,,-114.53,-117.53,,,,-113.7,,,,,,-114.53,-117.53,,,,-113.83,,,,,,,,,,,0.09192388155424797,0,0,0,0,0,1,1,0,0,0,2,"['5', '5']"
-93.261818,44.975239,240,,,,,,,-117.15,,,,-116.24,,,,,,,-117.15,,,,-116.24,,,,,,,-117.15,,,,-116.24,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['19']
-93.261818,44.975288,210,,,,-114.98,,,-117.7,,,,-116.22000000000001,,,,-114.98,,,-116.94,,,,-115.87,,,,-114.98,,,-118.54,,,,-116.99,,,,,,,0.8029943959953971,,,,0.5181376908377346,0,0,0,1,0,0,3,0,0,0,4,"['15', '15', '15', '15']"
-93.261818,44.975292,210,,,,-116.2,,,,,,,-115.67,,,,-116.2,,,,,,,-115.67,,,,-116.2,,,,,,,-115.67,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['15']
-93.261818,44.9753,120,,,,-114.81,,-117.5725,,,,,-116.09200000000001,,,,-114.81,,-116.54,,,,,-114.38,,,,-114.81,,-118.51,,,,,-117.44,,,,,,1.0853071761794753,,,,,1.2398669283435277,0,0,0,1,0,4,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261818,44.9753,270,,,,-120.47749999999999,,,-133.27,,,,-121.018,,,,-119.8,,,-133.27,,,,-119.75,,,,-121.59,,,-133.27,,,,-125.02,,,,0.7933210783367183,,,,,,,2.2469023120732223,0,0,0,4,0,0,1,0,0,0,5,"['13', '13', '13', '13', '13']"
-93.261818,44.975319,210,,,,-117.20666666666666,,,,,,,-117.24333333333334,,,,-117.12,,,,,,,-117.04,,,,-117.38,,,,,,,-117.5,,,,0.1501110699892964,,,,,,,0.2345918441321712,0,0,0,3,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.261818,44.97533,90,,,,-114.33999999999999,,,,,,,-114.39333333333332,,,,-112.83,,,,,,,-112.85,,,,-115.52,,,,,,,-115.53,,,,1.3750272724568062,,,,,,,1.3855083303009528,0,0,0,3,0,0,0,0,0,0,3,"['1', '1', '1']"
-93.261818,44.975349,240,,,,-113.5275,,,,,,,-113.355,,,,-113.18,,,,,,,-112.86,,,,-114.31,,,,,,,-114.12,,,,0.525253906855215,,,,,,,0.5377421934967298,0,0,0,4,0,0,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261818,44.975353,240,,,,-112.47,,,,,,,-111.1,,,,-112.47,,,,,,,-111.1,,,,-112.47,,,,,,,-111.1,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['10']
-93.261818,44.975395,300,,,,-115.38,,,,,,,-115.66,,,,-115.38,,,,,,,-115.66,,,,-115.38,,,,,,,-115.66,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.261818,44.975399,300,,,,-115.42333333333333,,,,,,,-115.47333333333334,,,,-115.42,,,,,,,-115.45,,,,-115.43,,,,,,,-115.52,,,,0.005773502691901263,,,,,,,0.04041451884326884,0,0,0,3,0,0,0,0,0,0,3,"['8', '8', '8']"
-93.261818,44.97541,60,,,,-117.07,,-119.56,,,-117.11,,-115.56,,,,-117.07,,-119.56,,,-117.11,,-112.88,,,,-117.07,,-119.56,,,-117.11,,-116.91,,,,,,,,,,,2.3209696249628142,0,0,0,1,0,1,0,0,1,0,3,"['10', '10', '10']"
-93.261818,44.97541,210,,,,-116.31,,,-117.38,,,,-114.56,,,,-116.31,,,-117.38,,,,-113.2,,,,-116.31,,,-117.38,,,,-115.92,,,,,,,,,,,1.9233304448274084,0,0,0,1,0,0,1,0,0,0,2,"['19', '19']"
-93.261818,44.975414,60,,,,,,-119.56,,,,,-109.76,,,,,,-119.56,,,,,-109.26,,,,,,-119.56,,,,,-110.26,,,,,,0.0,,,,,0.7071067811865476,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261818,44.975414,210,,,,,,-117.47,,,,,-117.44,,,,,,-117.47,,,,,-117.44,,,,,,-117.47,,,,,-117.44,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261818,44.97546,0,,,,-112.39,,,,,,,-112.39666666666666,,,,-112.39,,,,,,,-112.39,,,,-112.39,,,,,,,-112.4,,,,0.0,,,,,,,0.005773502691901263,0,0,0,3,0,0,0,0,0,0,3,"['5', '5', '5']"
-93.261818,44.97546,30,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,-112.52,,,,,,,-112.4,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.261818,44.975471,30,,,,-131.06,,-121.81666666666666,,,,,-122.5275,,,,-131.06,,-121.8,,,,,-121.8,,,,-131.06,,-121.84,,,,,-124.62,,,,,,0.02081665999466259,,,,,1.395310598636258,0,0,0,1,0,3,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261818,44.975479,210,,,,-116.875,,,,,,,-116.47999999999999,,,,-116.59,,,,,,,-116.38,,,,-117.16,,,,,,,-116.58,,,,0.4030508652763273,,,,,,,0.14142135623730648,0,0,0,2,0,0,0,0,0,0,2,"['1', '1']"
-93.261818,44.975483,210,,,,-116.58,,,,,,,-116.46,,,,-116.58,,,,,,,-116.46,,,,-116.58,,,,,,,-116.46,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['1']
-93.261818,44.975491,120,,,,,,-120.2,,,,,-120.098,,,,,,-120.2,,,,,-120.05,,,,,,-120.2,,,,,-120.17,,,,,,0.0,,,,,0.06572670690062243,0,0,0,0,0,5,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261818,44.975498,210,,,,-119.625,,,-118.9,,,,-118.69666666666667,,,,-119.37,,,-118.9,,,,-117.68,,,,-119.88,,,-118.9,,,,-119.75,,,,0.3606244584051328,,,,,,,1.035487002976535,0,0,0,2,0,0,1,0,0,0,3,"['19', '19', '19']"
-93.261818,44.975502,210,,,,-121.695,,,,,,,-121.97,,,,-121.59,,,,,,,-121.31,,,,-121.8,,,,,,,-122.63,,,,0.1484924240491756,,,,,,,0.9333809511662379,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.261818,44.97551,210,,,,,,,-118.71,,,,-118.715,,,,,,,-118.71,,,,-118.7,,,,,,,-118.71,,,,-118.73,,,,,,,0.0,,,,0.02121320343559723,0,0,0,0,0,0,2,0,0,0,2,"['7', '7']"
-93.261818,44.975513,210,,,,,,,-119.04,,,,-119.04,,,,,,,-119.04,,,,-119.04,,,,,,,-119.04,,,,-119.04,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['7']
-93.261818,44.975525,60,,,,,,-125.73,,,,,-125.73,,,,,,-125.73,,,,,-125.73,,,,,,-125.73,,,,,-125.73,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.261818,44.975632,240,,,,-121.725,,,-156.0,,,,-129.07000000000002,,,,-121.5,,,-156.0,,,,-121.39,,,,-121.95,,,-156.0,,,,-143.91,,,,0.3181980515339534,,,,,,,12.854446701433709,0,0,0,2,0,0,1,0,0,0,3,"['14', '14', '14']"
-93.261818,44.975636,240,,,,-118.445,,,,,,,-118.84,,,,-116.66,,,,,,,-116.6,,,,-120.23,,,,,,,-121.08,,,,2.524371208835985,,,,,,,3.1678383797157306,0,0,0,2,0,0,0,0,0,0,2,"['14', '14']"
-93.261818,44.975899,270,,,,,,,,,,-127.88,-127.58,,,,,,,,,,-127.88,-127.58,,,,,,,,,,-127.88,-127.58,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,['8']
-93.261818,44.975899,300,,,,,,,-121.69,,,,-121.69,,,,,,,-121.69,,,,-121.69,,,,,,,-121.69,,,,-121.69,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.26181,44.975166,210,,,,-116.2,,,-118.52,,,,-116.065,,,,-116.2,,,-118.52,,,,-115.68,,,,-116.2,,,-118.52,,,,-116.45,,,,,,,,,,,0.5444722215136337,0,0,0,1,0,0,1,0,0,0,2,"['19', '19']"
-93.26181,44.97517,210,,,,-113.88,,,,,,,-113.87,,,,-113.34,,,,,,,-113.33,,,,-114.42,,,,,,,-114.41,,,,0.7636753236814752,,,,,,,0.7636753236814651,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.26181,44.975174,210,,,,-113.41999999999999,,,,,,,-113.28999999999999,,,,-113.38,,,,,,,-113.27,,,,-113.46,,,,,,,-113.31,,,,0.05656854249491757,,,,,,,0.028284271247471345,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.26181,44.975189,150,,,,,,-115.695,,,,,-115.71,,,,,,-115.69,,,,,-115.71,,,,,,-115.7,,,,,-115.71,,,,,,0.0070710678118640685,,,,,0.0,0,0,0,0,0,2,0,0,0,0,2,"['5', '5']"
-93.26181,44.975189,180,,,,,,-115.77000000000001,,,,,-115.765,,,,,,-115.7,,,,,-115.73,,,,,,-115.84,,,,,-115.8,,,,,,0.09899494936612208,,,,,0.0494974746830535,0,0,0,0,0,2,0,0,0,0,2,"['5', '5']"
-93.26181,44.975193,180,,,,,,-115.97,,,,,-116.2,,,,,,-115.84,,,,,-115.98,,,,,,-116.1,,,,,-116.42,,,,,,0.18384776310849593,,,,,0.3111269837220793,0,0,0,0,0,2,0,0,0,0,2,"['5', '5']"
-93.26181,44.975239,210,-111.51,,,-112.19,,-114.53,,,,,-111.67750000000001,-111.51,,,-112.19,,-114.53,,,,,-110.03,-111.51,,,-112.19,,-114.53,,,,,-113.09,,,,0.0,,,,,,,1.3036199599576594,1,0,0,2,0,1,0,0,0,0,4,"['5', '5', '5', '5']"
-93.26181,44.975239,240,,,,-116.69,,,,,,,-116.71666666666665,,,,-114.86,,,,,,,-114.88,,,,-119.45,,,,,,,-118.58,,,,2.4322212070451186,,,,,,,1.8501441385290314,0,0,0,3,0,0,0,0,0,0,3,"['19', '19', '19']"
-93.26181,44.975243,210,,,,-110.73,,,,,,,-110.81250000000001,,,,-108.05,,,,,,,-108.37,,,,-113.3,,,,,,,-113.28,,,,2.8692507732855956,,,,,,,2.719048546826622,0,0,0,4,0,0,0,0,0,0,4,"['5', '5', '19', '19']"
-93.26181,44.975246,210,,,,-106.91,,,,,,,-107.91,,,,-106.91,,,,,,,-107.91,,,,-106.91,,,,,,,-107.91,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.26181,44.97525,210,,,,-107.47,,,-115.88,,,,-111.23333333333333,,,,-107.47,,,-113.71,,,,-108.07,,,,-107.47,,,-118.05,,,,-113.66,,,,,,,3.0688434303496184,,,,2.8668856505506732,0,0,0,1,0,0,2,0,0,0,3,"['5', '5', '5']"
-93.26181,44.975254,210,,,,-114.245,,,,,,,-114.17,,,,-114.18,,,,,,,-114.09,,,,-114.31,,,,,,,-114.25,,,,0.09192388155424797,,,,,,,0.11313708498984519,0,0,0,2,0,0,0,0,0,0,2,"['5', '5']"
-93.26181,44.975258,210,,,,-113.04499999999999,,,,,,,-113.185,,,,-112.21,,,,,,,-112.68,,,,-113.88,,,,,,,-113.69,,,,1.1808683245815406,,,,,,,0.7141778489984065,0,0,0,2,0,0,0,0,0,0,2,"['5', '5']"
-93.26181,44.975262,150,-129.985,,,,,-140.715,,,,,-134.42999999999998,-126.68,,,,,-127.34,,,,,-125.19,-133.29,,,,,-153.77,,,,,-147.57,4.673975823643059,,,,,15.0768796506439,,,,,10.449147333634452,2,0,0,0,0,4,0,0,0,0,6,"['19', '19', '19', '19', '19', '19']"
-93.26181,44.975262,210,,,,-110.24,,,,,,,-109.81,,,,-109.21,,,,,,,-109.17,,,,-112.21,,,,,,,-110.98,,,,1.706663411455228,,,,,,,1.0147413463538417,0,0,0,3,0,0,0,0,0,0,3,"['5', '5', '5']"
-93.26181,44.975266,150,-126.7,,,,,-136.14999999999998,,,,,-126.12,-126.7,,,,,-130.39,,,,,-124.86,-126.7,,,,,-141.91,,,,,-126.95,,,,,,8.145870119269025,,,,,1.1093691901256346,1,0,0,0,0,2,0,0,0,0,3,"['19', '19', '19']"
-93.26181,44.975266,210,,,,-109.01,,,,,,,-108.86,,,,-109.01,,,,,,,-108.86,,,,-109.01,,,,,,,-108.86,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['5']
-93.26181,44.975269,120,-125.02,,,,,-150.05,,,,,-125.64,-125.02,,,,,-150.05,,,,,-125.02,-125.02,,,,,-150.05,,,,,-126.26,,,,,,,,,,,0.8768124086713254,1,0,0,0,0,1,0,0,0,0,2,"['19', '19']"
-93.26181,44.975296,120,,,,-115.12,,,,,,,-114.67,,,,-115.12,,,,,,,-114.67,,,,-115.12,,,,,,,-114.67,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.26181,44.975296,210,,,,-114.64,,,,,,,-114.03,,,,-113.73,,,,,,,-113.74,,,,-115.55,,,,,,,-114.32,,,,1.2869343417595116,,,,,,,0.41012193308819134,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.26181,44.9753,120,,,,,,-114.92333333333333,,,,,-114.67999999999999,,,,,,-114.25,,,,,-114.16,,,,,,-116.27,,,,,-115.63,,,,,,1.1662475437630377,,,,,0.823953882204578,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.26181,44.9753,210,,,,-113.87333333333333,,,,,,,-113.85666666666667,,,,-113.75,,,,,,,-113.75,,,,-114.04,,,,,,,-114.0,,,,0.1497776129244102,,,,,,,0.12897028081435646,0,0,0,3,0,0,0,0,0,0,3,"['15', '15', '15']"
